Topology: simple | Epoch: 1/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 71.7 | Test Acc: 71.2 | Train Loss: 9.67e-01 | Test Loss: 9.75e-01
Topology: medium | Epoch: 15/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 68.0 | Test Acc: 67.3 | Train Loss: 1.01e+00 | Test Loss: 1.01e+00
Topology: medium | Epoch: 16/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 69.1 | Test Acc: 68.4 | Train Loss: 9.67e-01 | Test Loss: 9.76e-01
Topology: medium | Epoch: 17/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 70.0 | Test Acc: 69.3 | Train Loss: 9.32e-01 | Test Loss: 9.41e-01
Topology: medium | Epoch: 18/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 70.8 | Test Acc: 70.1 | Train Loss: 8.99e-01 | Test Loss: 9.09e-01
Topology: medium | Epoch: 19/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 71.5 | Test Acc: 70.8 | Train Loss: 8.69e-01 | Test Loss: 8.78e-01
Topology: medium | Epoch: 20/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 72.1 | Test Acc: 71.6 | Train Loss: 8.40e-01 | Test Loss: 8.51e-01
Topology: medium | Epoch: 21/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 72.5 | Test Acc: 71.9 | Train Loss: 8.14e-01 | Test Loss: 8.25e-01
Topology: medium | Epoch: 22/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 72.8 | Test Acc: 72.2 | Train Loss: 7.91e-01 | Test Loss: 8.03e-01
Topology: medium | Epoch: 23/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 73.2 | Test Acc: 72.5 | Train Loss: 7.70e-01 | Test Loss: 7.82e-01
Topology: medium | Epoch: 24/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 73.4 | Test Acc: 72.9 | Train Loss: 7.52e-01 | Test Loss: 7.64e-01
Topology: medium | Epoch: 25/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 73.7 | Test Acc: 73.1 | Train Loss: 7.36e-01 | Test Loss: 7.48e-01
Topology: medium | Epoch: 26/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 74.0 | Test Acc: 73.4 | Train Loss: 7.21e-01 | Test Loss: 7.34e-01
Topology: medium | Epoch: 27/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 74.2 | Test Acc: 73.7 | Train Loss: 7.08e-01 | Test Loss: 7.22e-01
Topology: medium | Epoch: 28/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 74.4 | Test Acc: 74.0 | Train Loss: 6.97e-01 | Test Loss: 7.11e-01
Topology: medium | Epoch: 29/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 74.7 | Test Acc: 74.2 | Train Loss: 6.86e-01 | Test Loss: 7.00e-01
Topology: medium | Epoch: 30/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 74.9 | Test Acc: 74.5 | Train Loss: 6.77e-01 | Test Loss: 6.91e-01
Topology: medium | Epoch: 31/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 75.1 | Test Acc: 74.5 | Train Loss: 6.68e-01 | Test Loss: 6.83e-01
Topology: medium | Epoch: 32/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 75.4 | Test Acc: 74.8 | Train Loss: 6.60e-01 | Test Loss: 6.75e-01
Topology: medium | Epoch: 33/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 75.6 | Test Acc: 75.0 | Train Loss: 6.52e-01 | Test Loss: 6.68e-01
Topology: medium | Epoch: 34/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 75.8 | Test Acc: 75.0 | Train Loss: 6.45e-01 | Test Loss: 6.61e-01
Topology: medium | Epoch: 35/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 76.0 | Test Acc: 75.2 | Train Loss: 6.39e-01 | Test Loss: 6.54e-01
Topology: medium | Epoch: 36/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 76.2 | Test Acc: 75.5 | Train Loss: 6.32e-01 | Test Loss: 6.48e-01
Topology: medium | Epoch: 37/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 76.5 | Test Acc: 75.8 | Train Loss: 6.26e-01 | Test Loss: 6.43e-01
Topology: medium | Epoch: 38/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 76.7 | Test Acc: 76.0 | Train Loss: 6.20e-01 | Test Loss: 6.37e-01
Topology: medium | Epoch: 39/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 76.9 | Test Acc: 76.2 | Train Loss: 6.15e-01 | Test Loss: 6.32e-01
Topology: medium | Epoch: 40/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 77.1 | Test Acc: 76.5 | Train Loss: 6.09e-01 | Test Loss: 6.27e-01
Topology: medium | Epoch: 41/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 77.4 | Test Acc: 76.7 | Train Loss: 6.04e-01 | Test Loss: 6.22e-01
Topology: medium | Epoch: 42/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 77.6 | Test Acc: 76.9 | Train Loss: 5.99e-01 | Test Loss: 6.17e-01
Topology: medium | Epoch: 43/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 77.9 | Test Acc: 77.1 | Train Loss: 5.94e-01 | Test Loss: 6.12e-01
Topology: medium | Epoch: 44/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 78.1 | Test Acc: 77.4 | Train Loss: 5.89e-01 | Test Loss: 6.08e-01
Topology: medium | Epoch: 45/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 78.3 | Test Acc: 77.5 | Train Loss: 5.85e-01 | Test Loss: 6.04e-01
Topology: medium | Epoch: 46/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 78.5 | Test Acc: 77.7 | Train Loss: 5.80e-01 | Test Loss: 6.00e-01
Topology: medium | Epoch: 47/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 78.7 | Test Acc: 77.8 | Train Loss: 5.76e-01 | Test Loss: 5.96e-01
Topology: medium | Epoch: 48/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 78.9 | Test Acc: 78.0 | Train Loss: 5.72e-01 | Test Loss: 5.92e-01
Topology: medium | Epoch: 49/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 79.1 | Test Acc: 78.1 | Train Loss: 5.68e-01 | Test Loss: 5.88e-01
Topology: medium | Epoch: 50/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 79.3 | Test Acc: 78.3 | Train Loss: 5.64e-01 | Test Loss: 5.85e-01
Topology: medium | Epoch: 51/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 79.5 | Test Acc: 78.6 | Train Loss: 5.60e-01 | Test Loss: 5.81e-01
Topology: medium | Epoch: 52/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 79.6 | Test Acc: 78.7 | Train Loss: 5.56e-01 | Test Loss: 5.78e-01
Topology: medium | Epoch: 53/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 79.8 | Test Acc: 78.9 | Train Loss: 5.53e-01 | Test Loss: 5.74e-01
Topology: medium | Epoch: 54/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 80.0 | Test Acc: 79.0 | Train Loss: 5.49e-01 | Test Loss: 5.71e-01
Topology: medium | Epoch: 55/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 80.1 | Test Acc: 79.1 | Train Loss: 5.46e-01 | Test Loss: 5.68e-01
Topology: medium | Epoch: 56/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 80.3 | Test Acc: 79.3 | Train Loss: 5.43e-01 | Test Loss: 5.65e-01
Topology: medium | Epoch: 57/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 80.4 | Test Acc: 79.5 | Train Loss: 5.39e-01 | Test Loss: 5.62e-01
Topology: medium | Epoch: 58/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 80.5 | Test Acc: 79.5 | Train Loss: 5.36e-01 | Test Loss: 5.59e-01
Topology: medium | Epoch: 59/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 80.7 | Test Acc: 79.6 | Train Loss: 5.33e-01 | Test Loss: 5.57e-01
Topology: medium | Epoch: 60/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 80.8 | Test Acc: 79.7 | Train Loss: 5.30e-01 | Test Loss: 5.54e-01
Topology: medium | Epoch: 61/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 81.0 | Test Acc: 79.8 | Train Loss: 5.27e-01 | Test Loss: 5.52e-01
Topology: medium | Epoch: 62/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 81.2 | Test Acc: 80.0 | Train Loss: 5.24e-01 | Test Loss: 5.49e-01
Topology: medium | Epoch: 63/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 81.3 | Test Acc: 80.0 | Train Loss: 5.22e-01 | Test Loss: 5.47e-01
Topology: medium | Epoch: 64/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 81.4 | Test Acc: 80.1 | Train Loss: 5.19e-01 | Test Loss: 5.44e-01
Topology: medium | Epoch: 65/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 81.5 | Test Acc: 80.2 | Train Loss: 5.16e-01 | Test Loss: 5.42e-01
Topology: medium | Epoch: 66/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 81.6 | Test Acc: 80.3 | Train Loss: 5.14e-01 | Test Loss: 5.40e-01
Topology: medium | Epoch: 67/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 81.7 | Test Acc: 80.4 | Train Loss: 5.11e-01 | Test Loss: 5.37e-01
Topology: medium | Epoch: 68/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 81.8 | Test Acc: 80.5 | Train Loss: 5.09e-01 | Test Loss: 5.35e-01
Topology: medium | Epoch: 69/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 81.9 | Test Acc: 80.6 | Train Loss: 5.06e-01 | Test Loss: 5.33e-01
Topology: medium | Epoch: 70/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 82.0 | Test Acc: 80.7 | Train Loss: 5.04e-01 | Test Loss: 5.31e-01
Topology: medium | Epoch: 71/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 82.1 | Test Acc: 80.7 | Train Loss: 5.02e-01 | Test Loss: 5.29e-01
Topology: medium | Epoch: 72/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 82.2 | Test Acc: 80.9 | Train Loss: 4.99e-01 | Test Loss: 5.27e-01
Topology: medium | Epoch: 73/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 82.3 | Test Acc: 80.9 | Train Loss: 4.97e-01 | Test Loss: 5.25e-01
Topology: medium | Epoch: 74/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 82.4 | Test Acc: 80.9 | Train Loss: 4.95e-01 | Test Loss: 5.23e-01
Topology: medium | Epoch: 75/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 82.5 | Test Acc: 81.0 | Train Loss: 4.93e-01 | Test Loss: 5.21e-01
Topology: medium | Epoch: 76/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 82.6 | Test Acc: 81.2 | Train Loss: 4.91e-01 | Test Loss: 5.20e-01
Topology: medium | Epoch: 77/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 82.6 | Test Acc: 81.3 | Train Loss: 4.89e-01 | Test Loss: 5.18e-01
Topology: medium | Epoch: 78/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 82.7 | Test Acc: 81.3 | Train Loss: 4.87e-01 | Test Loss: 5.16e-01
Topology: medium | Epoch: 79/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 82.8 | Test Acc: 81.4 | Train Loss: 4.85e-01 | Test Loss: 5.14e-01
Topology: medium | Epoch: 80/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 82.8 | Test Acc: 81.4 | Train Loss: 4.83e-01 | Test Loss: 5.13e-01
Topology: medium | Epoch: 81/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 82.9 | Test Acc: 81.4 | Train Loss: 4.81e-01 | Test Loss: 5.11e-01
Topology: medium | Epoch: 82/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 83.0 | Test Acc: 81.5 | Train Loss: 4.79e-01 | Test Loss: 5.09e-01
Topology: medium | Epoch: 83/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 83.0 | Test Acc: 81.5 | Train Loss: 4.77e-01 | Test Loss: 5.08e-01
Topology: medium | Epoch: 84/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 83.1 | Test Acc: 81.5 | Train Loss: 4.76e-01 | Test Loss: 5.06e-01
Topology: medium | Epoch: 85/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 83.1 | Test Acc: 81.7 | Train Loss: 4.74e-01 | Test Loss: 5.05e-01
Topology: medium | Epoch: 86/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 83.2 | Test Acc: 81.7 | Train Loss: 4.72e-01 | Test Loss: 5.03e-01
Topology: medium | Epoch: 87/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 83.2 | Test Acc: 81.8 | Train Loss: 4.71e-01 | Test Loss: 5.02e-01
Topology: medium | Epoch: 88/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 83.3 | Test Acc: 81.9 | Train Loss: 4.69e-01 | Test Loss: 5.01e-01
Topology: medium | Epoch: 89/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 83.4 | Test Acc: 82.0 | Train Loss: 4.67e-01 | Test Loss: 4.99e-01
Topology: medium | Epoch: 90/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 83.4 | Test Acc: 82.0 | Train Loss: 4.66e-01 | Test Loss: 4.98e-01
Topology: medium | Epoch: 91/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 83.5 | Test Acc: 82.1 | Train Loss: 4.64e-01 | Test Loss: 4.96e-01
Topology: medium | Epoch: 92/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 83.5 | Test Acc: 82.1 | Train Loss: 4.63e-01 | Test Loss: 4.95e-01
Topology: medium | Epoch: 93/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 83.6 | Test Acc: 82.2 | Train Loss: 4.61e-01 | Test Loss: 4.94e-01
Topology: medium | Epoch: 94/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 83.7 | Test Acc: 82.2 | Train Loss: 4.60e-01 | Test Loss: 4.93e-01
Topology: medium | Epoch: 95/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 83.7 | Test Acc: 82.2 | Train Loss: 4.58e-01 | Test Loss: 4.91e-01
Topology: medium | Epoch: 96/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 83.8 | Test Acc: 82.2 | Train Loss: 4.57e-01 | Test Loss: 4.90e-01
Topology: medium | Epoch: 97/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 83.8 | Test Acc: 82.3 | Train Loss: 4.56e-01 | Test Loss: 4.89e-01
Topology: medium | Epoch: 98/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 83.9 | Test Acc: 82.3 | Train Loss: 4.54e-01 | Test Loss: 4.88e-01
Topology: medium | Epoch: 99/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 83.9 | Test Acc: 82.4 | Train Loss: 4.53e-01 | Test Loss: 4.87e-01
Topology: medium | Epoch: 100/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 84.0 | Test Acc: 82.4 | Train Loss: 4.51e-01 | Test Loss: 4.86e-01
Topology: medium | Epoch: 1/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 27.0 | Test Acc: 27.1 | Train Loss: 2.29e+00 | Test Loss: 2.29e+00
Topology: medium | Epoch: 2/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 31.0 | Test Acc: 30.7 | Train Loss: 2.28e+00 | Test Loss: 2.28e+00
Topology: medium | Epoch: 3/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 36.1 | Test Acc: 35.9 | Train Loss: 2.27e+00 | Test Loss: 2.27e+00
Topology: medium | Epoch: 4/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 38.0 | Test Acc: 37.9 | Train Loss: 2.25e+00 | Test Loss: 2.25e+00
Topology: medium | Epoch: 5/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 38.8 | Test Acc: 38.7 | Train Loss: 2.23e+00 | Test Loss: 2.23e+00
Topology: medium | Epoch: 6/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 38.9 | Test Acc: 38.8 | Train Loss: 2.20e+00 | Test Loss: 2.20e+00
Topology: medium | Epoch: 7/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 38.9 | Test Acc: 38.8 | Train Loss: 2.17e+00 | Test Loss: 2.17e+00
Topology: medium | Epoch: 8/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 39.4 | Test Acc: 39.5 | Train Loss: 2.12e+00 | Test Loss: 2.12e+00
Topology: medium | Epoch: 9/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 40.6 | Test Acc: 40.8 | Train Loss: 2.05e+00 | Test Loss: 2.06e+00
Topology: medium | Epoch: 10/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 42.2 | Test Acc: 42.7 | Train Loss: 1.98e+00 | Test Loss: 1.98e+00
Topology: medium | Epoch: 11/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 44.3 | Test Acc: 44.8 | Train Loss: 1.89e+00 | Test Loss: 1.90e+00
Topology: medium | Epoch: 12/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 46.3 | Test Acc: 46.5 | Train Loss: 1.81e+00 | Test Loss: 1.81e+00
Topology: medium | Epoch: 13/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 48.2 | Test Acc: 48.4 | Train Loss: 1.73e+00 | Test Loss: 1.73e+00
Topology: medium | Epoch: 14/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 50.5 | Test Acc: 50.5 | Train Loss: 1.65e+00 | Test Loss: 1.66e+00
Topology: medium | Epoch: 15/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 52.8 | Test Acc: 52.8 | Train Loss: 1.59e+00 | Test Loss: 1.59e+00
Topology: medium | Epoch: 16/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 54.8 | Test Acc: 54.8 | Train Loss: 1.53e+00 | Test Loss: 1.53e+00
Topology: medium | Epoch: 17/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 56.5 | Test Acc: 56.4 | Train Loss: 1.48e+00 | Test Loss: 1.48e+00
Topology: medium | Epoch: 18/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 57.8 | Test Acc: 57.6 | Train Loss: 1.43e+00 | Test Loss: 1.44e+00
Topology: medium | Epoch: 19/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 58.8 | Test Acc: 58.8 | Train Loss: 1.39e+00 | Test Loss: 1.39e+00
Topology: medium | Epoch: 20/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 59.6 | Test Acc: 59.5 | Train Loss: 1.35e+00 | Test Loss: 1.36e+00
Topology: medium | Epoch: 21/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 60.3 | Test Acc: 60.4 | Train Loss: 1.32e+00 | Test Loss: 1.32e+00
Topology: medium | Epoch: 22/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 60.8 | Test Acc: 60.6 | Train Loss: 1.29e+00 | Test Loss: 1.29e+00
Topology: medium | Epoch: 23/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 61.2 | Test Acc: 60.9 | Train Loss: 1.26e+00 | Test Loss: 1.26e+00
Topology: medium | Epoch: 24/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 61.7 | Test Acc: 61.3 | Train Loss: 1.23e+00 | Test Loss: 1.23e+00
Topology: medium | Epoch: 25/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 62.0 | Test Acc: 61.8 | Train Loss: 1.20e+00 | Test Loss: 1.21e+00
Topology: medium | Epoch: 26/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 62.4 | Test Acc: 62.1 | Train Loss: 1.18e+00 | Test Loss: 1.19e+00
Topology: medium | Epoch: 27/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 62.8 | Test Acc: 62.6 | Train Loss: 1.16e+00 | Test Loss: 1.16e+00
Topology: medium | Epoch: 28/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 63.1 | Test Acc: 63.1 | Train Loss: 1.14e+00 | Test Loss: 1.14e+00
Topology: medium | Epoch: 29/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 63.5 | Test Acc: 63.5 | Train Loss: 1.12e+00 | Test Loss: 1.12e+00
Topology: medium | Epoch: 30/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 63.9 | Test Acc: 63.9 | Train Loss: 1.10e+00 | Test Loss: 1.11e+00
Topology: medium | Epoch: 31/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 64.3 | Test Acc: 64.2 | Train Loss: 1.08e+00 | Test Loss: 1.09e+00
Topology: medium | Epoch: 32/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 64.6 | Test Acc: 64.5 | Train Loss: 1.06e+00 | Test Loss: 1.07e+00
Topology: medium | Epoch: 33/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 65.0 | Test Acc: 64.9 | Train Loss: 1.05e+00 | Test Loss: 1.06e+00
Topology: medium | Epoch: 34/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 65.3 | Test Acc: 65.3 | Train Loss: 1.03e+00 | Test Loss: 1.04e+00
Topology: medium | Epoch: 35/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 65.7 | Test Acc: 65.6 | Train Loss: 1.02e+00 | Test Loss: 1.03e+00
Topology: medium | Epoch: 36/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 66.2 | Test Acc: 66.0 | Train Loss: 1.00e+00 | Test Loss: 1.01e+00
Topology: medium | Epoch: 37/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 66.6 | Test Acc: 66.4 | Train Loss: 9.89e-01 | Test Loss: 9.98e-01
Topology: medium | Epoch: 38/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 67.1 | Test Acc: 66.9 | Train Loss: 9.76e-01 | Test Loss: 9.85e-01
Topology: medium | Epoch: 39/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 67.5 | Test Acc: 67.3 | Train Loss: 9.63e-01 | Test Loss: 9.72e-01
Topology: medium | Epoch: 40/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 68.0 | Test Acc: 67.6 | Train Loss: 9.51e-01 | Test Loss: 9.60e-01
Topology: medium | Epoch: 41/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 68.4 | Test Acc: 68.1 | Train Loss: 9.39e-01 | Test Loss: 9.48e-01
Topology: medium | Epoch: 42/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 68.8 | Test Acc: 68.4 | Train Loss: 9.27e-01 | Test Loss: 9.36e-01
Topology: medium | Epoch: 43/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 69.2 | Test Acc: 68.8 | Train Loss: 9.15e-01 | Test Loss: 9.25e-01
Topology: medium | Epoch: 44/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 69.7 | Test Acc: 69.2 | Train Loss: 9.04e-01 | Test Loss: 9.13e-01
Topology: medium | Epoch: 45/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 70.1 | Test Acc: 69.6 | Train Loss: 8.93e-01 | Test Loss: 9.02e-01
Topology: medium | Epoch: 46/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 70.5 | Test Acc: 69.9 | Train Loss: 8.82e-01 | Test Loss: 8.92e-01
Topology: medium | Epoch: 47/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 70.9 | Test Acc: 70.3 | Train Loss: 8.71e-01 | Test Loss: 8.81e-01
Topology: medium | Epoch: 48/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 71.2 | Test Acc: 70.6 | Train Loss: 8.60e-01 | Test Loss: 8.71e-01
Topology: medium | Epoch: 49/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 71.6 | Test Acc: 70.9 | Train Loss: 8.50e-01 | Test Loss: 8.61e-01
Topology: medium | Epoch: 50/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 71.8 | Test Acc: 71.1 | Train Loss: 8.40e-01 | Test Loss: 8.51e-01
Topology: medium | Epoch: 51/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 72.2 | Test Acc: 71.5 | Train Loss: 8.31e-01 | Test Loss: 8.42e-01
Topology: medium | Epoch: 52/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 72.4 | Test Acc: 71.7 | Train Loss: 8.21e-01 | Test Loss: 8.32e-01
Topology: medium | Epoch: 53/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 72.7 | Test Acc: 72.0 | Train Loss: 8.12e-01 | Test Loss: 8.23e-01
Topology: medium | Epoch: 54/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 72.9 | Test Acc: 72.2 | Train Loss: 8.03e-01 | Test Loss: 8.15e-01
Topology: medium | Epoch: 55/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 73.2 | Test Acc: 72.3 | Train Loss: 7.94e-01 | Test Loss: 8.06e-01
Topology: medium | Epoch: 56/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 73.4 | Test Acc: 72.5 | Train Loss: 7.86e-01 | Test Loss: 7.98e-01
Topology: medium | Epoch: 57/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 73.5 | Test Acc: 72.6 | Train Loss: 7.78e-01 | Test Loss: 7.90e-01
Topology: medium | Epoch: 58/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 73.6 | Test Acc: 72.8 | Train Loss: 7.70e-01 | Test Loss: 7.83e-01
Topology: medium | Epoch: 59/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 73.8 | Test Acc: 73.0 | Train Loss: 7.62e-01 | Test Loss: 7.75e-01
Topology: medium | Epoch: 60/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 73.9 | Test Acc: 73.2 | Train Loss: 7.55e-01 | Test Loss: 7.68e-01
Topology: medium | Epoch: 61/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 74.1 | Test Acc: 73.4 | Train Loss: 7.48e-01 | Test Loss: 7.62e-01
Topology: medium | Epoch: 62/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 74.2 | Test Acc: 73.6 | Train Loss: 7.42e-01 | Test Loss: 7.55e-01
Topology: medium | Epoch: 63/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 74.3 | Test Acc: 73.7 | Train Loss: 7.35e-01 | Test Loss: 7.49e-01
Topology: medium | Epoch: 64/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 74.4 | Test Acc: 73.8 | Train Loss: 7.29e-01 | Test Loss: 7.43e-01
Topology: medium | Epoch: 65/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 74.5 | Test Acc: 74.0 | Train Loss: 7.23e-01 | Test Loss: 7.38e-01
Topology: medium | Epoch: 66/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 74.6 | Test Acc: 74.2 | Train Loss: 7.18e-01 | Test Loss: 7.32e-01
